['ClinVarArt', 'HARF', 0.1, 'Asym', 1000, 0]	F									
['ClinVarArt', 'CNN', 0.4, 'Sym', 1000, 0]	F									
['ClinVarArt', 'HARF', 0.3, 'Sym', 300, 0]	F									
['ClinVarArt', 'C45robustFilter', 0.1, 'Sym', 300, 0]	S	18	174	96	12	4.5458	0.0938	0.6	0.1622	
['ClinVarArt', 'IPF', 0.4, 'Sym', 100, 0]	S	26	39	21	14	4.4569	0.4	0.65	0.4952	
['ClinVarArt', 'C45votingFilter', 0.6, 'Sym', 300, 0]	S	133	77	43	47	4.4526	0.6333	0.7389	0.6821	
['ClinVarArt', 'ORBoostFilter', 0.2, 'Asym', 100, 0]	N	0	0	80	20	3.716	0.0	0.0	0.0	
['ClinVarArt', 'BBNR', 0.05, 'Asym', 1000, 0]	F									
['ClinVarArt', 'BBNR', 0.6, 'Sym', 500, 0]	F									
['ClinVarArt', 'IPF', 0.3, 'Asym', 3000, 0]	S	569	1323	777	331	6.1273	0.3007	0.6322	0.4076	
['ClinVarArt', 'CNN', 0.1, 'Sym', 1000, 0]	F									
['ClinVarArt', 'C45robustFilter', 0.7, 'Sym', 3000, 0]	S	1452	558	342	648	4.2266	0.7224	0.6914	0.7066	
['ClinVarArt', 'C45robustFilter', 0.2, 'Sym', 300, 0]	S	43	139	101	17	4.6579	0.2363	0.7167	0.3554	
['ClinVarArt', 'C45iteratedVotingFilter', 0.6, 'Asym', 500, 0]	S	196	139	61	104	4.3545	0.5851	0.6533	0.6173	
['ClinVarArt', 'C45robustFilter', 0.5, 'Sym', 3000, 0]	S	1031	948	552	469	5.6562	0.521	0.6873	0.5927	
['ClinVarArt', 'IPF', 0.05, 'Asym', 1000, 0]	S	33	589	361	17	7.5647	0.0531	0.66	0.0982	
['ClinVarArt', 'IPF', 0.6, 'Sym', 3000, 0]	S	1233	772	428	567	8.1937	0.615	0.685	0.6481	
['ClinVarArt', 'ORBoostFilter', 0.3, 'Asym', 100, 0]	F									
['ClinVarArt', 'BBNR', 0.05, 'Sym', 3000, 0]	F									
['ClinVarArt', 'CVCF', 0.05, 'Asym', 3000, 0]	S	99	1754	1096	51	4.3389	0.0534	0.66	0.0989	
['ClinVarArt', 'BBNR', 0.1, 'Sym', 300, 0]	F									
['ClinVarArt', 'BBNR', 0.6, 'Asym', 500, 0]	F									
['ClinVarArt', 'CNN', 0.4, 'Sym', 500, 0]	F									
['ClinVarArt', 'C45votingFilter', 0.1, 'Asym', 100, 0]	S	6	58	32	4	4.9017	0.0938	0.6	0.1622	
['ClinVarArt', 'CNN', 0.1, 'Asym', 1000, 0]	F									
['ClinVarArt', 'IPF', 0.4, 'Asym', 100, 0]	S	27	41	19	13	6.3284	0.3971	0.675	0.5	
